"","Term","Frequence","name"
"27254","develop",3,"WilliamMcKinley"
"27552","devot",3,"WilliamMcKinley"
"27852","difficulti",3,"WilliamMcKinley"
"30182","disturb",3,"WilliamMcKinley"
"30751","done",3,"WilliamMcKinley"
"31951","economi",3,"WilliamMcKinley"
"32551","either",3,"WilliamMcKinley"
"33851","endeavor",3,"WilliamMcKinley"
"35253","enterpris",3,"WilliamMcKinley"
"35351","entir",3,"WilliamMcKinley"
"35651","equal",3,"WilliamMcKinley"
"35851","especi",3,"WilliamMcKinley"
"36951","everywher",3,"WilliamMcKinley"
"37451","exampl",3,"WilliamMcKinley"
"38252","exist",3,"WilliamMcKinley"
"39450","extraordinari",3,"WilliamMcKinley"
"39550","extravag",3,"WilliamMcKinley"
"40180","failur",3,"WilliamMcKinley"
"41072","father",3,"WilliamMcKinley"
"42547","find",3,"WilliamMcKinley"
"43249","follow",3,"WilliamMcKinley"
"44249","form",3,"WilliamMcKinley"
"45047","foundat",3,"WilliamMcKinley"
"45177","four",3,"WilliamMcKinley"
"45747","friend",3,"WilliamMcKinley"
"46176","fundament",3,"WilliamMcKinley"
"46647","general",3,"WilliamMcKinley"
"48647","greater",3,"WilliamMcKinley"
"49247","hand",3,"WilliamMcKinley"
"50445","hereaft",3,"WilliamMcKinley"
"51248","histori",3,"WilliamMcKinley"
"51446","home",3,"WilliamMcKinley"
"53045","immedi",3,"WilliamMcKinley"
"54945","indic",3,"WilliamMcKinley"
"55445","inevit",3,"WilliamMcKinley"
"56246","inspir",3,"WilliamMcKinley"
"56644","insur",3,"WilliamMcKinley"
"56944","integr",3,"WilliamMcKinley"
"57944","invit",3,"WilliamMcKinley"
"58174","involv",3,"WilliamMcKinley"
"58444","judgment",3,"WilliamMcKinley"
"58644","just",3,"WilliamMcKinley"
"62038","like",3,"WilliamMcKinley"
"62170","line",3,"WilliamMcKinley"
"62537","longer",3,"WilliamMcKinley"
"62937","love",3,"WilliamMcKinley"
"64338","mankind",3,"WilliamMcKinley"
"64437","manufactur",3,"WilliamMcKinley"
"64737","march",3,"WilliamMcKinley"
"64837","marin",3,"WilliamMcKinley"
"65737","men",3,"WilliamMcKinley"
"66037","merchant",3,"WilliamMcKinley"
"66166","mere",3,"WilliamMcKinley"
"67735","moment",3,"WilliamMcKinley"
"69237","necessari",3,"WilliamMcKinley"
"69534","neglect",3,"WilliamMcKinley"
"72532","old",3,"WilliamMcKinley"
"72832","open",3,"WilliamMcKinley"
"73831","organ",3,"WilliamMcKinley"
"77159","perform",3,"WilliamMcKinley"
"77830","philippin",3,"WilliamMcKinley"
"81827","problem",3,"WilliamMcKinley"
"82627","promot",3,"WilliamMcKinley"
"82925","proper",3,"WilliamMcKinley"
"83725","provis",3,"WilliamMcKinley"
"84625","rais",3,"WilliamMcKinley"
"85153","ratif",3,"WilliamMcKinley"
"85822","reason",3,"WilliamMcKinley"
"86022","receipt",3,"WilliamMcKinley"
"86223","recent",3,"WilliamMcKinley"
"86621","recogn",3,"WilliamMcKinley"
"87421","regular",3,"WilliamMcKinley"
"88145","relief",3,"WilliamMcKinley"
"89520","reserv",3,"WilliamMcKinley"
"89620","resolut",3,"WilliamMcKinley"
"91223","reviv",3,"WilliamMcKinley"
"94014","senat",3,"WilliamMcKinley"
"96516","situat",3,"WilliamMcKinley"
"100315","stop",3,"WilliamMcKinley"
"101515","suffici",3,"WilliamMcKinley"
"102125","suppli",3,"WilliamMcKinley"
"105113","thought",3,"WilliamMcKinley"
"105611","thus",3,"WilliamMcKinley"
"107511","triumph",3,"WilliamMcKinley"
"111911","verdict",3,"WilliamMcKinley"
"114113","whatev",3,"WilliamMcKinley"
"11504","wisdom",3,"WilliamMcKinley"
"11564","work",3,"WilliamMcKinley"
"116411","zeal",3,"WilliamMcKinley"
"13183","act",4,"WilliamMcKinley"
"34181","ago",4,"WilliamMcKinley"
"63167","appoint",4,"WilliamMcKinley"
"99123","avoid",4,"WilliamMcKinley"
"11860","better",4,"WilliamMcKinley"
"17183","command",4,"WilliamMcKinley"
"18952","confid",4,"WilliamMcKinley"
"21255","control",4,"WilliamMcKinley"
"22253","countrymen",4,"WilliamMcKinley"
"22652","creat",4,"WilliamMcKinley"
"26254","depress",4,"WilliamMcKinley"
"28752","discharg",4,"WilliamMcKinley"
"31253","earli",4,"WilliamMcKinley"
"31452","earnest",4,"WilliamMcKinley"
"32184","effect",4,"WilliamMcKinley"
"32351","effort",4,"WilliamMcKinley"
"33551","enact",4,"WilliamMcKinley"
"34182","enforc",4,"WilliamMcKinley"
"35951","essenti",4,"WilliamMcKinley"
"36551","event",4,"WilliamMcKinley"
"40251","fair",4,"WilliamMcKinley"
"41183","favor",4,"WilliamMcKinley"
"41747","fellow",4,"WilliamMcKinley"
"42447","financi",4,"WilliamMcKinley"
"44847","fortun",4,"WilliamMcKinley"
"44947","found",4,"WilliamMcKinley"
"45847","full",4,"WilliamMcKinley"
"46348","futur",4,"WilliamMcKinley"
"47647","god",4,"WilliamMcKinley"
"47847","gold",4,"WilliamMcKinley"
"48047","good",4,"WilliamMcKinley"
"48945","guaranti",4,"WilliamMcKinley"
"50346","help",4,"WilliamMcKinley"
"50645","high",4,"WilliamMcKinley"
"52247","howev",4,"WilliamMcKinley"
"53745","impos",4,"WilliamMcKinley"
"58744","justic",4,"WilliamMcKinley"
"59044","keep",4,"WilliamMcKinley"
"59842","larg",4,"WilliamMcKinley"
"60042","last",4,"WilliamMcKinley"
"60840","leav",4,"WilliamMcKinley"
"61175","less",4,"WilliamMcKinley"
"61640","liber",4,"WilliamMcKinley"
"61840","life",4,"WilliamMcKinley"
"66537","method",4,"WilliamMcKinley"
"72235","offic",4,"WilliamMcKinley"
"72932","oper",4,"WilliamMcKinley"
"76330","pay",4,"WilliamMcKinley"
"77730","permit",4,"WilliamMcKinley"
"78830","polit",4,"WilliamMcKinley"
"79428","postpon",4,"WilliamMcKinley"
"80528","prepar",4,"WilliamMcKinley"
"80628","presenc",4,"WilliamMcKinley"
"82328","progress",4,"WilliamMcKinley"
"83326","prosper",4,"WilliamMcKinley"
"84025","pursu",4,"WilliamMcKinley"
"88421","remain",4,"WilliamMcKinley"
"89920","respect",4,"WilliamMcKinley"
"90321","result",4,"WilliamMcKinley"
"91147","revis",4,"WilliamMcKinley"
"92218","safeti",4,"WilliamMcKinley"
"95014","settlement",4,"WilliamMcKinley"
"95128","sever",4,"WilliamMcKinley"
"100011","still",4,"WilliamMcKinley"
"100415","strengthen",4,"WilliamMcKinley"
"100713","subject",4,"WilliamMcKinley"
"102415","sure",4,"WilliamMcKinley"
"103415","tariff",4,"WilliamMcKinley"
"104811","therefor",4,"WilliamMcKinley"
"105511","throughout",4,"WilliamMcKinley"
"10807","trust",4,"WilliamMcKinley"
"111513","valu",4,"WilliamMcKinley"
"113711","way",4,"WilliamMcKinley"
"114313","wherev",4,"WilliamMcKinley"
"22183","administr",5,"WilliamMcKinley"
"49176","among",5,"WilliamMcKinley"
"14652","carri",5,"WilliamMcKinley"
"17552","commiss",5,"WilliamMcKinley"
"20052","consider",5,"WilliamMcKinley"
"21077","continu",5,"WilliamMcKinley"
"21353","conven",5,"WilliamMcKinley"
"23352","cuba",5,"WilliamMcKinley"
"23652","currenc",5,"WilliamMcKinley"
"27652","differ",5,"WilliamMcKinley"
"28352","direct",5,"WilliamMcKinley"
"33253","employ",5,"WilliamMcKinley"
"35182","enter",5,"WilliamMcKinley"
"36651","ever",5,"WilliamMcKinley"
"38550","expenditur",5,"WilliamMcKinley"
"38750","experi",5,"WilliamMcKinley"
"43547","forc",5,"WilliamMcKinley"
"45547","freedom",5,"WilliamMcKinley"
"47177","give",5,"WilliamMcKinley"
"47249","given",5,"WilliamMcKinley"
"55745","inhabit",5,"WilliamMcKinley"
"62437","long",5,"WilliamMcKinley"
"64937","market",5,"WilliamMcKinley"
"65537","meet",5,"WilliamMcKinley"
"67935","money",5,"WilliamMcKinley"
"69164","necess",5,"WilliamMcKinley"
"70534","none",5,"WilliamMcKinley"
"71734","observ",5,"WilliamMcKinley"
"76030","past",5,"WilliamMcKinley"
"79728","practic",5,"WilliamMcKinley"
"94914","settl",5,"WilliamMcKinley"
"102613","surplus",5,"WilliamMcKinley"
"103122","system",5,"WilliamMcKinley"
"106611","trade",5,"WilliamMcKinley"
"107213","treasuri",5,"WilliamMcKinley"
"107411","trial",5,"WilliamMcKinley"
"107910","true",5,"WilliamMcKinley"
"108213","two",5,"WilliamMcKinley"
"112313","view",5,"WilliamMcKinley"
"115113","wise",5,"WilliamMcKinley"
"41073","abil",6,"WilliamMcKinley"
"42179","alreadi",6,"WilliamMcKinley"
"22852","credit",6,"WilliamMcKinley"
"33651","encourag",6,"WilliamMcKinley"
"40749","far",6,"WilliamMcKinley"
"55247","industri",6,"WilliamMcKinley"
"57345","intern",6,"WilliamMcKinley"
"62241","loan",6,"WilliamMcKinley"
"63437","made",6,"WilliamMcKinley"
"69034","near",6,"WilliamMcKinley"
"70734","noth",6,"WilliamMcKinley"
"72632","one",6,"WilliamMcKinley"
"76233","patriot",6,"WilliamMcKinley"
"77630","perman",6,"WilliamMcKinley"
"80828","preserv",6,"WilliamMcKinley"
"82727","prompt",6,"WilliamMcKinley"
"83625","provid",6,"WilliamMcKinley"
"89223","republ",6,"WilliamMcKinley"
"93417","section",6,"WilliamMcKinley"
"96217","sinc",6,"WilliamMcKinley"
"98814","spirit",6,"WilliamMcKinley"
"103215","take",6,"WilliamMcKinley"
"103813","taxat",6,"WilliamMcKinley"
"44177","alway",7,"WilliamMcKinley"
"94127","author",7,"WilliamMcKinley"
"14552","care",7,"WilliamMcKinley"
"20452","constitut",7,"WilliamMcKinley"
"25852","demand",7,"WilliamMcKinley"
"36051","establish",7,"WilliamMcKinley"
"43847","foreign",7,"WilliamMcKinley"
"53645","import",7,"WilliamMcKinley"
"54545","increas",7,"WilliamMcKinley"
"56444","institut",7,"WilliamMcKinley"
"59442","labor",7,"WilliamMcKinley"
"61740","liberti",7,"WilliamMcKinley"
"75331","part",7,"WilliamMcKinley"
"80728","present",7,"WilliamMcKinley"
"80928","presid",7,"WilliamMcKinley"
"83425","protect",7,"WilliamMcKinley"
"90141","rest",7,"WilliamMcKinley"
"90222","restor",7,"WilliamMcKinley"
"94714","session",7,"WilliamMcKinley"
"114010","well",7,"WilliamMcKinley"
"14182","action",8,"WilliamMcKinley"
"20352","constant",8,"WilliamMcKinley"
"32651","elect",8,"WilliamMcKinley"
"57174","interest",8,"WilliamMcKinley"
"69334","need",8,"WilliamMcKinley"
"70034","new",8,"WilliamMcKinley"
"73632","order",8,"WilliamMcKinley"
"81527","principl",8,"WilliamMcKinley"
"82158","product",8,"WilliamMcKinley"
"84425","question",8,"WilliamMcKinley"
"87820","relat",8,"WilliamMcKinley"
"90019","respons",8,"WilliamMcKinley"
"102215","support",8,"WilliamMcKinley"
"107313","treati",8,"WilliamMcKinley"
"11574","world",8,"WilliamMcKinley"
"11760","best",9,"WilliamMcKinley"
"16452","civil",9,"WilliamMcKinley"
"51745","honor",9,"WilliamMcKinley"
"58246","island",9,"WilliamMcKinley"
"63837","make",9,"WilliamMcKinley"
"105811","time",9,"WilliamMcKinley"
"13752","busi",10,"WilliamMcKinley"
"16253","citizen",10,"WilliamMcKinley"
"18852","condit",10,"WilliamMcKinley"
"71535","oblig",10,"WilliamMcKinley"
"75430","parti",10,"WilliamMcKinley"
"91322","right",10,"WilliamMcKinley"
"93517","secur",10,"WilliamMcKinley"
"115411","without",10,"WilliamMcKinley"
"40349","faith",11,"WilliamMcKinley"
"61063","legisl",11,"WilliamMcKinley"
"79628","power",11,"WilliamMcKinley"
"83925","purpos",11,"WilliamMcKinley"
"78730","polici",12,"WilliamMcKinley"
"45447","free",13,"WilliamMcKinley"
"76430","peac",13,"WilliamMcKinley"
"65239","may",14,"WilliamMcKinley"
"113313","war",14,"WilliamMcKinley"
"14183","can",15,"WilliamMcKinley"
"31186","duti",15,"WilliamMcKinley"
"36751","everi",15,"WilliamMcKinley"
"116213","year",15,"WilliamMcKinley"
"46177","american",16,"WilliamMcKinley"
"90920","revenu",16,"WilliamMcKinley"
"22184","countri",18,"WilliamMcKinley"
"37951","execut",18,"WilliamMcKinley"
"83825","public",19,"WilliamMcKinley"
"95316","shall",19,"WilliamMcKinley"
"68535","nation",20,"WilliamMcKinley"
"70834","now",20,"WilliamMcKinley"
"99416","state",21,"WilliamMcKinley"
"109711","unit",21,"WilliamMcKinley"
"48547","great",23,"WilliamMcKinley"
"60441","law",23,"WilliamMcKinley"
"19352","congress",27,"WilliamMcKinley"
"68336","must",27,"WilliamMcKinley"
"76830","peopl",37,"WilliamMcKinley"
"48177","govern",40,"WilliamMcKinley"
"110911","upon",43,"WilliamMcKinley"
"11494","will",58,"WilliamMcKinley"
"11489","abandon",1,"WilliamMcKinley"
"21078","abat",1,"WilliamMcKinley"
"61064","absenc",1,"WilliamMcKinley"
"81049","accomplish",1,"WilliamMcKinley"
"11490","accru",1,"WilliamMcKinley"
"15184","activ",1,"WilliamMcKinley"
"16184","adapt",1,"WilliamMcKinley"
"23185","admonish",1,"WilliamMcKinley"
"27184","affair",1,"WilliamMcKinley"
"28185","affect",1,"WilliamMcKinley"
"29183","affili",1,"WilliamMcKinley"
"30183","afford",1,"WilliamMcKinley"
"33183","aggress",1,"WilliamMcKinley"
"36183","aid",1,"WilliamMcKinley"
"38182","alli",1,"WilliamMcKinley"
"40181","almost",1,"WilliamMcKinley"
"41184","alon",1,"WilliamMcKinley"
"43178","also",1,"WilliamMcKinley"
"45178","amend",1,"WilliamMcKinley"
"47178","amiti",1,"WilliamMcKinley"
"48178","amnesti",1,"WilliamMcKinley"
"50176","amount",1,"WilliamMcKinley"
"51180","ampl",1,"WilliamMcKinley"
"53177","anim",1,"WilliamMcKinley"
"54176","announc",1,"WilliamMcKinley"
"55176","annual",1,"WilliamMcKinley"
"56177","antagonist",1,"WilliamMcKinley"
"57175","anticip",1,"WilliamMcKinley"
"58175","anxieti",1,"WilliamMcKinley"
"59175","appar",1,"WilliamMcKinley"
"60173","appeal",1,"WilliamMcKinley"
"61176","appear",1,"WilliamMcKinley"
"66167","appropri",1,"WilliamMcKinley"
"68165","april",1,"WilliamMcKinley"
"70164","arbitrarili",1,"WilliamMcKinley"
"71168","archipelago",1,"WilliamMcKinley"
"72164","arduous",1,"WilliamMcKinley"
"73162","aris",1,"WilliamMcKinley"
"74162","arisen",1,"WilliamMcKinley"
"78160","arrest",1,"WilliamMcKinley"
"79159","ascertain",1,"WilliamMcKinley"
"80159","asham",1,"WilliamMcKinley"
"81161","aspir",1,"WilliamMcKinley"
"82159","assembl",1,"WilliamMcKinley"
"83155","assign",1,"WilliamMcKinley"
"87146","attach",1,"WilliamMcKinley"
"88146","attack",1,"WilliamMcKinley"
"90142","attempt",1,"WilliamMcKinley"
"91148","attend",1,"WilliamMcKinley"
"93130","augment",1,"WilliamMcKinley"
"95129","auxiliari",1,"WilliamMcKinley"
"96128","avail",1,"WilliamMcKinley"
"97129","avenu",1,"WilliamMcKinley"
"98125","avert",1,"WilliamMcKinley"
"100122","balanc",1,"WilliamMcKinley"
"101132","banish",1,"WilliamMcKinley"
"102126","bank",1,"WilliamMcKinley"
"106102","becloud",1,"WilliamMcKinley"
"108102","begin",1,"WilliamMcKinley"
"109102","begun",1,"WilliamMcKinley"
"110120","behalf",1,"WilliamMcKinley"
"111123","behind",1,"WilliamMcKinley"
"11495","benefic",1,"WilliamMcKinley"
"11964","bimetal",1,"WilliamMcKinley"
"12055","bind",1,"WilliamMcKinley"
"12188","blaze",1,"WilliamMcKinley"
"12355","bloodsh",1,"WilliamMcKinley"
"12555","bore",1,"WilliamMcKinley"
"12853","break",1,"WilliamMcKinley"
"12953","brief",1,"WilliamMcKinley"
"13053","brink",1,"WilliamMcKinley"
"13184","britain",1,"WilliamMcKinley"
"13254","british",1,"WilliamMcKinley"
"13354","broader",1,"WilliamMcKinley"
"13453","builder",1,"WilliamMcKinley"
"13553","bulk",1,"WilliamMcKinley"
"13653","burden",1,"WilliamMcKinley"
"13953","calm",1,"WilliamMcKinley"
"14053","came",1,"WilliamMcKinley"
"14254","capabl",1,"WilliamMcKinley"
"14453","capit",1,"WilliamMcKinley"
"14753","case",1,"WilliamMcKinley"
"14953","ceas",1,"WilliamMcKinley"
"15053","centuri",1,"WilliamMcKinley"
"15354","charact",1,"WilliamMcKinley"
"15653","cherish",1,"WilliamMcKinley"
"15853","china",1,"WilliamMcKinley"
"15953","chosen",1,"WilliamMcKinley"
"16053","circul",1,"WilliamMcKinley"
"16853","coinag",1,"WilliamMcKinley"
"17753","common",1,"WilliamMcKinley"
"17853","commonwealth",1,"WilliamMcKinley"
"17953","communic",1,"WilliamMcKinley"
"18053","communiti",1,"WilliamMcKinley"
"18255","concept",1,"WilliamMcKinley"
"18353","concern",1,"WilliamMcKinley"
"18453","concess",1,"WilliamMcKinley"
"18553","conclus",1,"WilliamMcKinley"
"18653","concur",1,"WilliamMcKinley"
"18753","concurr",1,"WilliamMcKinley"
"19053","conform",1,"WilliamMcKinley"
"19184","confront",1,"WilliamMcKinley"
"19255","congratul",1,"WilliamMcKinley"
"19453","congression",1,"WilliamMcKinley"
"19553","conquest",1,"WilliamMcKinley"
"19853","conserv",1,"WilliamMcKinley"
"20255","consort",1,"WilliamMcKinley"
"20553","constrain",1,"WilliamMcKinley"
"20653","consumpt",1,"WilliamMcKinley"
"20953","conting",1,"WilliamMcKinley"
"21187","contract",1,"WilliamMcKinley"
"21454","convent",1,"WilliamMcKinley"
"21553","cooper",1,"WilliamMcKinley"
"21653","cordial",1,"WilliamMcKinley"
"21753","corpor",1,"WilliamMcKinley"
"21853","correspond",1,"WilliamMcKinley"
"21953","cost",1,"WilliamMcKinley"
"22053","council",1,"WilliamMcKinley"
"22354","courag",1,"WilliamMcKinley"
"22453","cours",1,"WilliamMcKinley"
"22753","creation",1,"WilliamMcKinley"
"22953","creditor",1,"WilliamMcKinley"
"23053","crise",1,"WilliamMcKinley"
"23186","crisi",1,"WilliamMcKinley"
"23255","crowd",1,"WilliamMcKinley"
"23853","custom",1,"WilliamMcKinley"
"23953","danger",1,"WilliamMcKinley"
"24053","dark",1,"WilliamMcKinley"
"24255","deal",1,"WilliamMcKinley"
"24353","dearer",1,"WilliamMcKinley"
"24553","deceiv",1,"WilliamMcKinley"
"24753","declin",1,"WilliamMcKinley"
"24853","decre",1,"WilliamMcKinley"
"25053","dedic",1,"WilliamMcKinley"
"25255","deep",1,"WilliamMcKinley"
"25653","degre",1,"WilliamMcKinley"
"25753","delay",1,"WilliamMcKinley"
"26053","depart",1,"WilliamMcKinley"
"26184","depend",1,"WilliamMcKinley"
"26353","depriv",1,"WilliamMcKinley"
"26453","descend",1,"WilliamMcKinley"
"26553","deserv",1,"WilliamMcKinley"
"26653","desir",1,"WilliamMcKinley"
"26753","despair",1,"WilliamMcKinley"
"26953","destroy",1,"WilliamMcKinley"
"27053","deterior",1,"WilliamMcKinley"
"27453","devolv",1,"WilliamMcKinley"
"27753","difficult",1,"WilliamMcKinley"
"27953","dignifi",1,"WilliamMcKinley"
"28053","diminish",1,"WilliamMcKinley"
"28186","diplomaci",1,"WilliamMcKinley"
"28254","diplomat",1,"WilliamMcKinley"
"28453","disagre",1,"WilliamMcKinley"
"28553","disappear",1,"WilliamMcKinley"
"28653","disburs",1,"WilliamMcKinley"
"28853","discretionari",1,"WilliamMcKinley"
"28953","discuss",1,"WilliamMcKinley"
"29053","dishearten",1,"WilliamMcKinley"
"29184","dishonor",1,"WilliamMcKinley"
"29254","disloy",1,"WilliamMcKinley"
"29352","dispassion",1,"WilliamMcKinley"
"29452","displac",1,"WilliamMcKinley"
"29552","disposit",1,"WilliamMcKinley"
"29652","disput",1,"WilliamMcKinley"
"29752","distant",1,"WilliamMcKinley"
"30254","diversifi",1,"WilliamMcKinley"
"30352","divid",1,"WilliamMcKinley"
"30552","doctrin",1,"WilliamMcKinley"
"30652","domest",1,"WilliamMcKinley"
"30852","doubt",1,"WilliamMcKinley"
"30952","drain",1,"WilliamMcKinley"
"31077","due",1,"WilliamMcKinley"
"31353","earliest",1,"WilliamMcKinley"
"31552","eas",1,"WilliamMcKinley"
"31752","easili",1,"WilliamMcKinley"
"31852","econom",1,"WilliamMcKinley"
"32052","educ",1,"WilliamMcKinley"
"32254","effici",1,"WilliamMcKinley"
"32452","eight",1,"WilliamMcKinley"
"32752","element",1,"WilliamMcKinley"
"32852","emancip",1,"WilliamMcKinley"
"32952","embarrass",1,"WilliamMcKinley"
"33184","emphas",1,"WilliamMcKinley"
"33352","employe",1,"WilliamMcKinley"
"33452","enabl",1,"WilliamMcKinley"
"34052","energet",1,"WilliamMcKinley"
"34254","enfranchis",1,"WilliamMcKinley"
"34352","engag",1,"WilliamMcKinley"
"34552","enlarg",1,"WilliamMcKinley"
"34652","enlighten",1,"WilliamMcKinley"
"34752","ennobl",1,"WilliamMcKinley"
"34852","enough",1,"WilliamMcKinley"
"34952","entail",1,"WilliamMcKinley"
"35052","entangl",1,"WilliamMcKinley"
"35452","entiti",1,"WilliamMcKinley"
"35552","entitl",1,"WilliamMcKinley"
"36184","estat",1,"WilliamMcKinley"
"36254","esteem",1,"WilliamMcKinley"
"36352","evacu",1,"WilliamMcKinley"
"36852","everyth",1,"WilliamMcKinley"
"37052","evid",1,"WilliamMcKinley"
"37183","evil",1,"WilliamMcKinley"
"37352","examin",1,"WilliamMcKinley"
"37552","exceed",1,"WilliamMcKinley"
"37652","except",1,"WilliamMcKinley"
"37752","exchang",1,"WilliamMcKinley"
"37852","exclud",1,"WilliamMcKinley"
"38052","exercis",1,"WilliamMcKinley"
"38183","exhaust",1,"WilliamMcKinley"
"38451","expedi",1,"WilliamMcKinley"
"38651","expens",1,"WilliamMcKinley"
"38851","express",1,"WilliamMcKinley"
"38951","extend",1,"WilliamMcKinley"
"39183","extent",1,"WilliamMcKinley"
"39252","extern",1,"WilliamMcKinley"
"39351","extra",1,"WilliamMcKinley"
"39750","facilit",1,"WilliamMcKinley"
"39950","factori",1,"WilliamMcKinley"
"40450","fallen",1,"WilliamMcKinley"
"40550","falter",1,"WilliamMcKinley"
"40650","famili",1,"WilliamMcKinley"
"41350","featur",1,"WilliamMcKinley"
"41450","februari",1,"WilliamMcKinley"
"41549","feel",1,"WilliamMcKinley"
"41648","felicit",1,"WilliamMcKinley"
"41848","felt",1,"WilliamMcKinley"
"41948","fervent",1,"WilliamMcKinley"
"42180","field",1,"WilliamMcKinley"
"42250","fifti",1,"WilliamMcKinley"
"42349","financ",1,"WilliamMcKinley"
"42748","firmest",1,"WilliamMcKinley"
"42948","fiscal",1,"WilliamMcKinley"
"43179","foe",1,"WilliamMcKinley"
"43349","footstep",1,"WilliamMcKinley"
"43448","forbear",1,"WilliamMcKinley"
"43648","forebod",1,"WilliamMcKinley"
"43748","forefath",1,"WilliamMcKinley"
"44048","forev",1,"WilliamMcKinley"
"44178","forgotten",1,"WilliamMcKinley"
"44349","format",1,"WilliamMcKinley"
"44448","former",1,"WilliamMcKinley"
"44548","forsak",1,"WilliamMcKinley"
"44648","forth",1,"WilliamMcKinley"
"44748","forti",1,"WilliamMcKinley"
"45250","frame",1,"WilliamMcKinley"
"45349","fratern",1,"WilliamMcKinley"
"45648","freer",1,"WilliamMcKinley"
"46048","function",1,"WilliamMcKinley"
"46250","furnish",1,"WilliamMcKinley"
"46448","gain",1,"WilliamMcKinley"
"46548","gate",1,"WilliamMcKinley"
"46748","generous",1,"WilliamMcKinley"
"46848","genius",1,"WilliamMcKinley"
